"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SI","2025-04-13","94.8","2.9","5.89","Crochet, Garrett",676070,676979,,"foul",,,,,12,"Foul","R","R","L","CWS","BOS","S",,,1,2,2025,"1.56","0.38","1.04","2.89",,,,2,3,"Bot",,,,,,,-8.395783376507818,-137.66408430408794,-2.9789983463405405,21.70893427342245,33.78221484148749,-26.841864659785077,"3.15","1.49",189,"78.6",19,"94.9",2426,"6.7",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.82",,,,,,,,20,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",133,"0","0","63.4","6.7",,"0","88.0",0,0,0.509,0.509,26,26,26,27,1,0,5,2,6,2,"2.19","1.56","-1.56","23.8",1.3865049022288987,21.416677707428747,25.95870347644986,49.847357173597096,13.190134303273078
"CH","2025-04-13","89","2.5","5.86","Crochet, Garrett",676070,676979,,"foul",,,,,6,"Foul","R","R","L","CWS","BOS","S",,,1,1,2025,"0.98","0.9","0.72","2.39",,,,2,3,"Bot",,,,,,,-6.4915958422127575,-129.5760039399308,-4.4613618991652295,12.348209057845601,24.88759629539388,-21.300817671303914,"3.15","1.49",,,,"90.3",1969,"6.9",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.64",,,,,,,,20,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",115,"-0.002","-0.062","66.1","7.6",,"0.062",,0,0,0.511,0.511,26,26,26,27,1,0,5,2,6,2,"1.96","0.98","-0.98","27.4",17.233142491640518,-8.05065876424996,29.683467308966762,46.01050413648687,32.446304672642064
"CH","2025-04-13","89.2","2.57","5.92","Crochet, Garrett",676070,676979,,"ball",,,,,12,"Ball","R","R","L","CWS","BOS","B",,,0,1,2025,"1.06","0.95","1.19","3.45",,,,2,3,"Bot",,,,,,,-5.691372748077262,-129.81038376184472,-2.0404993076533575,13.182222343408581,28.034962163855468,-21.184923598905122,"3.08","1.42",,,,"90",2019,"6.9",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.63",,,,,,,,20,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",119,"0.001","0.027",,,,"-0.027",,0,0,0.51,0.51,26,26,26,27,1,0,5,2,6,2,"1.92","1.06","-1.06","28.4",,,,,
"SI","2025-04-13","93.5","2.89","5.93","Crochet, Garrett",676070,676979,,"called_strike",,,,,9,"Called Strike","R","R","L","CWS","BOS","S",,,0,0,2025,"1.35","0.28","0.59","1.95",,,,2,3,"Bot",,,,,,,-8.943897675527362,-135.68350446856894,-5.0112648161786195,18.76266233116196,36.162247986022734,-27.648074181003455,"3.21","1.49",,,,"92.9",2465,"6.6",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.92",,,,,,,,20,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",136,"-0.002","-0.043",,,,"0.043",,0,0,0.512,0.512,26,26,26,27,1,0,5,2,6,2,"2.39","1.35","-1.35","24.9",,,,,
"ST","2025-04-13","80.3","2.56","6.34","Crochet, Garrett",642136,676979,"strikeout","swinging_strike",,,,,12,"Matt Thaiss strikes out swinging.","R","L","L","CWS","BOS","S",2,,1,2,2025,"-1.11","0.02","0.9","2.62",,,,1,3,"Bot",,,,,,,-1.5939780307069622,-117.00920932041745,-1.5658251134029875,-9.801346707300693,23.27716796264459,-31.909557529209348,"3.29","1.49",,,,"80.6",2250,"6.5",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.96",,0,"0",1,0,0,,19,4,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",313,"-0.014","-0.18","62.2","6.0",,"0.18",,0,0,0.526,0.526,26,30,26,30,1,0,5,3,6,2,"3.52","-1.11","-1.11","35.4",-11.390831194754043,16.814533872886773,31.230421816130804,24.831440983427665,18.533426419827148
"FC","2025-04-13","86.9","2.52","6.28","Crochet, Garrett",642136,676979,,"foul",,,,,13,"Foul","R","L","L","CWS","BOS","S",,,1,1,2025,"-0.35","0.21","-0.1","1.24",,,,1,3,"Bot",,,,,,,-5.590625652944877,-126.48390040073033,-6.424563877028,-2.8196534273625113,22.544465695081694,-28.913827592952916,"3.29","1.49",,,,"87.8",2769,"6.6",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.92",,,,,,,,19,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",239,"-0.003","-0.064","75.6","8.8",,"0.064",,0,0,0.529,0.529,26,30,26,30,1,0,5,3,6,2,"2.78","-0.35","-0.35","36.4",18.71362109738724,-21.43192601908891,29.102317087797104,36.25758208982279,42.829359686129806
"SI","2025-04-13","94.8","2.76","5.97","Crochet, Garrett",642136,676979,,"ball",,,,,4,"Ball","R","L","L","CWS","BOS","B",,,0,1,2025,"1.34","0.66","-0.68","2.72",,,,1,3,"Bot",,,,,,,-12.040902632390825,-137.6494538785909,-4.377185607073561,19.470885163215733,26.079712504907786,-22.969635233800737,"3.44","1.6",,,,"95.7",2488,"6.6",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.91",,,,,,,,19,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",135,"0.002","0.029",,,,"-0.029",,0,0,0.527,0.527,26,30,26,30,1,0,5,3,6,2,"1.86","1.34","1.34","25.8",,,,,
"FF","2025-04-13","95.5","2.88","5.98","Crochet, Garrett",642136,676979,,"foul",,,,,2,"Foul","R","L","L","CWS","BOS","S",,,0,0,2025,"0.89","1.31","0.18","3.38",,,,1,3,"Bot",,,,,,,-9.16198802122029,-138.69997768194392,-4.154138177586127,13.582336389437126,32.019556769600925,-14.51010215337733,"3.29","1.49",,,,"95.9",2467,"6.7",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.79",,,,,,,,19,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",135,"-0.003","-0.039","71.4","7.1",,"0.039",,0,0,0.53,0.53,26,30,26,30,1,0,5,3,6,2,"1.2","0.89","0.89","30.5",7.670439352091475,4.326375007193054,19.22318730202773,34.56562650563039,26.706245912073822
"SI","2025-04-13","95.3","2.79","5.93","Crochet, Garrett",681460,676979,"strikeout","foul_tip",,,,,14,"Brooks Baldwin strikes out on a foul tip.","R","R","L","CWS","BOS","S",2,,3,2,2025,"1.65","0.71","1.05","1.68",,,,0,3,"Bot",,,,,,,-8.32872338465257,-138.33317940502732,-7.099622841632507,23.103238742446422,33.412445496345065,-21.557429718755106,"3.29","1.54",,,,"95.4",2417,"6.7",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.83",,0,"0",1,0,0,,18,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",131,"-0.031","-0.345","70.0","6.5",,"0.345",,0,0,0.561,0.561,26,24,26,25,1,0,5,1,6,3,"1.83","1.65","-1.65","27.7",-6.932886038645717,18.77480226375409,36.708072184512936,50.61355677226567,16.44205711433689
"FF","2025-04-13","96.2","2.62","6.11","Crochet, Garrett",681460,676979,,"ball",,,,,12,"Ball","R","R","L","CWS","BOS","B",,,2,2,2025,"0.74","1.33","0.95","4.13",,,,0,3,"Bot",,,,,,,-6.182703849102029,-139.85354325948103,-2.637041854854913,11.249008131772982,35.2277581187229,-14.392477124824664,"3.35","1.55",,,,"96.6",2560,"6.8",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.67",,,,,,,,18,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",141,"0.008","0.112",,,,"-0.112",,0,0,0.553,0.553,26,24,26,25,1,0,5,1,6,3,"1.16","0.74","-0.74","31.1",,,,,
"FC","2025-04-13","91.2","2.84","6.07","Crochet, Garrett",681460,676979,,"bunt_foul_tip",,,,,8,"Foul Tip","R","R","L","CWS","BOS","S",,,2,1,2025,"-0.3","0.51","-0.26","1.69",,,,0,3,"Bot",,,,,,,-7.207769380616221,-132.5983374039932,-6.312030753197471,-2.1428345368436603,25.593244889655796,-25.01989340261928,"3.29","1.54",,,,"92.1",2653,"6.7",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.82",,,,,,,,18,4,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",164,"-0.006","-0.073","12.5","1.3",,"0.073",,0,0,0.559,0.559,26,24,26,25,1,0,5,1,6,3,"2.21","-0.3","0.3","30.0",-5.313771741390373,20.175524302510585,43.83236079325174,38.554762143278225,27.089932158169056
"FF","2025-04-13","96.5","2.64","6.31","Crochet, Garrett",681460,676979,,"ball",,,,,12,"Ball","R","R","L","CWS","BOS","B",,,1,1,2025,"0.54","1.35","1.11","4.66",,,,0,3,"Bot",,,,,,,-5.33376324658979,-140.35036694576846,-1.8524147692894386,8.40842439360488,35.03023494876309,-14.171714790599788,"3.29","1.49",,,,"96.6",2370,"6.6",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.87",,,,,,,,18,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",135,"0.005","0.055",,,,"-0.055",,0,0,0.554,0.554,26,24,26,25,1,0,5,1,6,3,"1.12","0.54","-0.54","34.7",,,,,
"SI","2025-04-13","94.5","2.68","6.04","Crochet, Garrett",681460,676979,,"foul_bunt",,,,,5,"Foul Bunt","R","R","L","CWS","BOS","S",,,1,0,2025,"1.37","0.56","-0.02","2.27",,,,0,3,"Bot",,,,,,,-10.187264091555592,-137.2229873205673,-5.412527180368786,19.581791061639553,29.612372111879836,-24.100583716883154,"3.29","1.54",,,,"95.3",2393,"6.8",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.67",,,,,,,,18,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",129,"-0.005","-0.05","7.2","1.0",,"0.05","88.0",0,0,0.559,0.559,26,24,26,25,1,0,5,1,6,3,"2","1.37","-1.37","32.9",-33.074882679852145,-149.91636501076007,85.03003507369186,40.981364885073404,21.382395065073847
"FF","2025-04-13","94.6","2.73","6.19","Crochet, Garrett",681460,676979,,"ball",,,,,12,"Ball","R","R","L","CWS","BOS","B",,,0,0,2025,"0.87","1.14","2.12","3.37",,,,0,3,"Bot",,,,,,,-3.546238097959976,-137.69654375593527,-4.23052438023009,11.793445667327996,30.879494141168415,-16.958111253024196,"3.64","1.64",,,,"95.1",2412,"6.6",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.94",,,,,,,,18,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",138,"0.004","0.041",,,,"-0.041",,0,0,0.555,0.555,26,24,26,25,1,0,5,1,6,3,"1.41","0.87","-0.87","32.5",,,,,
"SI","2025-04-13","96","2.66","6","Crochet, Garrett",805367,676979,"field_out","hit_into_play",,,,,12,"Chase Meidroth grounds out, first baseman Triston Casas to pitcher Garrett Crochet.","R","R","L","CWS","BOS","X",3,"ground_ball",3,2,2025,"1.26","0.37","0.94","2.75",,,,2,2,"Bot",156.47,150.81,,,,,-7.617628862692379,-139.50103146437027,-3.8445431917825923,18.19750123039643,34.845798039822675,-26.671460390423217,"3.3","1.5",102,"69.5",9,"98",,"7.8",778338,665966,671213,692225,608324,596115,680776,678882,677800,"52.74",0.296,0.261,"0",1,0,0,2,13,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.013","-0.328","69.4","6.6",0.338,"0.328","88.0",0,0,0.513,0.513,26,23,26,24,1,0,5,1,6,2,"2.14","1.26","-1.26","30.5",1.4980036011029496,14.617720329871593,18.74335363668055,50.444335302642244,22.088853786711002
"SI","2025-04-13","96.3","2.72","6.05","Crochet, Garrett",805367,676979,,"ball",,,,,12,"Ball","R","R","L","CWS","BOS","B",,,2,2,2025,"1.36","0.7","1.35","3.94",,,,2,2,"Bot",,,,,,,-6.831279195321334,-139.9274877004271,-1.507319993575135,19.447948463115974,37.87499364650089,-22.902416329509613,"3.28","1.55",,,,"96.7",,"7.1",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.43",,,,,,,,13,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",,"0.003","0.104",,,,"-0.104",,0,0,0.51,0.51,26,23,26,24,1,0,5,1,6,2,"1.8","1.36","-1.36","28.3",,,,,
"FC","2025-04-13","89.6","2.52","6.27","Crochet, Garrett",805367,676979,,"ball",,,,,13,"Ball","R","R","L","CWS","BOS","B",,,1,2,2025,"-0.45","0.42","-1.79","1.44",,,,2,2,"Bot",,,,,,,-9.730210209029378,-130.10276418065672,-6.855526377150485,-3.1332169045606393,26.342630911224195,-26.104113188212747,"3.22","1.43",,,,"90",,"6.6",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.93",,,,,,,,13,4,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",,"0.002","0.042",,,,"-0.042",,0,0,0.508,0.508,26,23,26,24,1,0,5,1,6,2,"2.42","-0.45","0.45","38.1",,,,,
"FC","2025-04-13","90.9","2.62","6.3","Crochet, Garrett",805367,676979,,"foul",,,,,3,"Foul","R","R","L","CWS","BOS","S",,,1,1,2025,"-0.35","0.9","0.28","2.77",,,,2,2,"Bot",,,,,,,-5.111558748538142,-132.22438632179734,-4.866518885718109,-3.0216372509443663,28.782943852835256,-20.81556682168496,"3.3","1.5",165,"80.3",69,"91.1",,"6.5",778338,665966,671213,692225,608324,596115,680776,678882,677800,"54",,,,,,,,13,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.002","-0.062","74.6","6.7",,"0.062","88.0",0,0,0.51,0.51,26,23,26,24,1,0,5,1,6,2,"1.87","-0.35","0.35","36.5",7.998215428145917,9.201242086407255,21.987499134973035,42.513372189794964,27.61959969084947
"SI","2025-04-13","94.4","2.86","6.08","Crochet, Garrett",805367,676979,,"called_strike",,,,,8,"Called Strike","R","R","L","CWS","BOS","S",,,1,0,2025,"1.65","0.52","-0.13","1.94",,,,2,2,"Bot",,,,,,,-11.445411863070705,-136.78961877309817,-6.197299420728754,23.276595950399138,32.33773666310895,-24.28230912439847,"3.27","1.51",,,,"94.1",,"6.5",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.97",,,,,,,,13,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.002","-0.054",,,,"0.054",,0,0,0.512,0.512,26,23,26,24,1,0,5,1,6,2,"2.07","1.65","-1.65","30.9",,,,,
"FF","2025-04-13","95.7","2.67","6.26","Crochet, Garrett",805367,676979,,"ball",,,,,12,"Ball","R","R","L","CWS","BOS","B",,,0,0,2025,"0.51","1.31","1.13","3.71",,,,2,2,"Bot",,,,,,,-5.261464603589171,-139.11885361152682,-3.9908503700425793,7.9504339620168665,36.6890060205472,-14.55496602069402,"3.15","1.45",,,,"95.5",,"6.7",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.84",,,,,,,,13,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",,"0.001","0.037",,,,"-0.037",,0,0,0.511,0.511,26,23,26,24,1,0,5,1,6,2,"1.22","0.51","-0.51","34.9",,,,,
"FF","2025-04-13","94.4","2.73","6.19","Crochet, Garrett",572191,676979,"field_out","hit_into_play",,,,,1,"Michael A. Taylor bunt grounds out to first baseman Triston Casas.","R","R","L","CWS","BOS","X",3,"ground_ball",0,0,2025,"0.72","1.45","-0.3","3.29",,,,1,2,"Bot",145.59,168.66,,,,,-9.488906776119595,-136.82798068564028,-4.843284921544847,11.661517607685315,40.506781138772,-13.278496170062926,"3.53","1.67",55,"42.9",10,"93.1",,"6.5",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.97",0.177,0.182,"0",1,0,0,1,12,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.017","0.056",,,0.204,"-0.056","88.0",0,0,0.528,0.528,26,34,26,34,1,0,5,1,6,2,"1.21","0.72","-0.72","32.9",,,,,
"FC","2025-04-13","89.9","2.68","6.33","Crochet, Garrett",683734,676979,"field_out","hit_into_play",,,,,6,"Andrew Vaughn grounds out, shortstop Trevor Story to first baseman Triston Casas.","R","R","L","CWS","BOS","X",6,"ground_ball",0,1,2025,"-0.44","0.58","0.32","2.25",,,,0,2,"Bot",113.97,147.81,,,,,-4.923420816137723,-130.9391229359378,-5.431037094586827,-4.201902648624564,25.23359968609638,-24.59205629452906,"3.29","1.56",7,"98.7",-16,"90.4",,"6.3",778338,665966,671213,692225,608324,596115,680776,678882,677800,"54.15",0.159,0.126,"0",1,0,0,2,11,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.02","-0.22","72.8","6.9",0.168,"0.22","98.7",0,0,0.548,0.548,26,27,26,27,1,0,5,1,6,2,"2.22","-0.44","0.44","36.4",-2.404459795474011,14.350496824920423,27.60176937683,40.057526368808105,22.422990099345565
"FF","2025-04-13","94.8","2.72","6.26","Crochet, Garrett",683734,676979,,"foul",,,,,12,"Foul","R","R","L","CWS","BOS","S",,,0,0,2025,"0.4","1.4","0.48","3.58",,,,0,2,"Bot",,,,,,,-6.8398214658897185,-137.76785777691038,-4.486657165808631,6.679415735791022,33.38464775275827,-13.551097404472705,"3.29","1.56",229,"75.4",57,"95.9",,"7.2",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.29",,,,,,,,11,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.003","-0.039","65.1","6.9",,"0.039","88.0",0,0,0.551,0.551,26,27,26,27,1,0,5,1,6,2,"1.16","0.4","-0.4","32.6",-0.09010822433287012,4.110942866225904,17.43983436837478,44.51939080186144,25.81402109607584
"FF","2025-04-13","94.2","2.8","6.16","Crochet, Garrett",672820,676979,"field_out","hit_into_play",,,,,3,"Lenyn Sosa flies out to right fielder Wilyer Abreu.","R","R","L","CWS","BOS","X",9,"fly_ball",0,0,2025,"0.72","1.25","0.61","3.21",,,,2,1,"Bot",165.13,112.86,,,,,-7.339915977618354,-137.10695049198588,-4.843821361615155,10.66324766057755,27.07243472136042,-15.421964202615426,"3.37","1.63",212,"93.5",55,"95.1",,"6.6",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.93",0.013,0.015,"0",1,0,0,3,7,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.01","-0.26","68.9","7.0",0.021,"0.26","93.5",0,0,0.51,0.51,26,25,26,25,1,0,5,1,6,2,"1.29","0.72","-0.72","33.8",10.09564696546777,3.659990923422535,22.272214549196217,42.5420215931815,35.20323105633827
"FF","2025-04-13","96","2.51","6.18","Crochet, Garrett",673357,676979,"strikeout","swinging_strike",,,,,2,"Luis Robert Jr. strikes out swinging.","R","R","L","CWS","BOS","S",2,,2,2,2025,"0.78","1.44","-0.02","3.92",,,,1,1,"Bot",,,,,,,-8.500758942342962,-139.5971704806817,-3.6956617222117765,12.04893506218256,29.89876288029486,-12.6534495180142,"3.81","1.74",,,,"96.5",,"6.5",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.99",,0,"0",1,0,0,,6,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.014","-0.228","73.9","6.3",,"0.228",,0,0,0.524,0.524,26,27,26,28,1,0,5,1,6,2,"1.03","0.78","-0.78","31.4",-3.5681745285335524,10.206681821731891,25.75286206500469,35.670191335829735,20.206389326254666
"CH","2025-04-13","89","2.52","5.96","Crochet, Garrett",673357,676979,,"ball",,,,,14,"Ball","R","R","L","CWS","BOS","B",,,1,2,2025,"1.4","0.64","1.82","1.45",,,,1,1,"Bot",,,,,,,-4.693011836690012,-129.53463278049702,-6.443583866929579,16.790867352089347,25.388676180482253,-23.832632955865616,"3.55","1.6",,,,"89.7",,"6.6",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.91",,,,,,,,6,5,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",,"0.002","0.048",,,,"-0.048",,0,0,0.522,0.522,26,27,26,28,1,0,5,1,6,2,"2.22","1.4","-1.4","29.9",,,,,
"FF","2025-04-13","96.1","2.55","6.28","Crochet, Garrett",673357,676979,,"ball",,,,,11,"Ball","R","R","L","CWS","BOS","B",,,0,2,2025,"0.41","1.4","-0.63","4.51",,,,1,1,"Bot",,,,,,,-9.420036335963973,-139.78064035654424,-2.2735978880840526,7.482039206687833,30.293825292795265,-13.45491578224839,"3.63","1.62",,,,"96.7",,"6.6",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.91",,,,,,,,6,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",,"0.002","0.017",,,,"-0.017",,0,0,0.52,0.52,26,27,26,28,1,0,5,1,6,2,"1.06","0.41","-0.41","34.5",,,,,
"FC","2025-04-13","89.5","2.56","6.32","Crochet, Garrett",673357,676979,,"foul",,,,,13,"Foul","R","R","L","CWS","BOS","S",,,0,2,2025,"-0.51","0.44","-0.88","2.06",,,,1,1,"Bot",,,,,,,-7.441043807313942,-130.16914464961926,-5.457021586301935,-4.229523988623824,27.08283930663403,-26.211255590563674,"3.81","1.74",86,"88.7",4,"89.8",,"6.5",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.99",,,,,,,,6,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",,"0","0","70.5","8.2",,"0","88.7",0,0,0.52,0.52,26,27,26,28,1,0,5,1,6,2,"2.41","-0.51","0.51","37.0",15.458862252990986,-24.251174909157847,45.99611374522501,23.444503215617587,37.71998696053663
"SI","2025-04-13","95.9","2.72","5.99","Crochet, Garrett",673357,676979,,"swinging_strike",,,,,14,"Swinging Strike","R","R","L","CWS","BOS","S",,,0,1,2025,"1.29","0.85","1.2","2.24",,,,1,1,"Bot",,,,,,,-6.987876534673971,-139.40010451856827,-6.27013757095964,18.38561677686998,29.999406013021048,-19.875854166095895,"3.81","1.74",,,,"96.6",,"6.7",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.85",,,,,,,,6,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.004","-0.052","73.9","8.3",,"0.052",,0,0,0.524,0.524,26,27,26,28,1,0,5,1,6,2,"1.63","1.29","-1.29","30.4",8.417969117159219,-6.742777273225455,33.53910638276704,49.08621714773945,28.059430030879636
"FF","2025-04-13","95.9","2.86","6.17","Crochet, Garrett",673357,676979,,"called_strike",,,,,5,"Called Strike","R","R","L","CWS","BOS","S",,,0,0,2025,"0.63","1.09","-0.09","2.49",,,,1,1,"Bot",,,,,,,-9.266338161251317,-139.3351596351817,-6.651269374816755,10.152357033238738,28.654237172805978,-16.585374207495736,"3.76","1.7",,,,"96.6",,"6.6",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.89",,,,,,,,6,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.002","-0.039",,,,"0.039",,0,0,0.526,0.526,26,27,26,28,1,0,5,1,6,2,"1.37","0.63","-0.63","33.6",,,,,
"FF","2025-04-13","96.8","2.75","6.21","Crochet, Garrett",678246,676979,"strikeout","swinging_strike",,,,,6,"Miguel Vargas strikes out swinging.","R","R","L","CWS","BOS","S",2,,1,2,2025,"0.91","1.31","0.39","2.28",,,,0,1,"Bot",,,,,,,-8.43061632114273,-140.6285862206217,-8.005471363448613,13.91438512024731,28.24422795761899,-13.16928773658689,"3.43","1.64",,,,"97.8",,"6.7",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.84",,0,"0",1,0,0,,5,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.016","-0.189","73.1","8.5",,"0.189",,0,0,0.542,0.542,26,25,26,26,1,0,5,1,6,2,"1.11","0.91","-0.91","35.2",18.9128094080608,-12.968803433125125,39.923474065724456,39.44228253559203,37.86207078315445
"FF","2025-04-13","95.6","2.67","6.29","Crochet, Garrett",678246,676979,,"foul_tip",,,,,5,"Foul Tip","R","R","L","CWS","BOS","S",,,1,1,2025,"0.69","1.14","-0.15","2.66",,,,0,1,"Bot",,,,,,,-8.985911457903098,-138.84808370929667,-6.52181712101874,10.925115029287674,31.913212444533087,-16.052217529903768,"3.43","1.64",,,,"95.6",,"6.4",778338,665966,671213,692225,608324,596115,680776,678882,677800,"54.06",,,,,,,,5,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.005","-0.061","76.6","7.7",,"0.061",,0,0,0.547,0.547,26,25,26,26,1,0,5,1,6,2,"1.36","0.69","-0.69","34.6",14.466278453331926,-8.227583877224832,38.93068039063101,34.09763369153619,33.120478176013336
"FF","2025-04-13","95.6","2.53","6.28","Crochet, Garrett",678246,676979,,"called_strike",,,,,2,"Called Strike","R","R","L","CWS","BOS","S",,,1,0,2025,"0.74","1.29","-0.16","3.47",,,,0,1,"Bot",,,,,,,-8.793613971928616,-138.86200528940594,-4.671661963199658,11.631059947953833,32.476298415895734,-14.650723418495875,"3.49","1.53",,,,"95.7",,"6.5",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.95",,,,,,,,5,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.004","-0.05",,,,"0.05",,0,0,0.551,0.551,26,25,26,26,1,0,5,1,6,2,"1.22","0.74","-0.74","36.5",,,,,
"FF","2025-04-13","94.6","2.5","6.18","Crochet, Garrett",678246,676979,,"ball",,,,,2,"Ball","R","R","L","CWS","BOS","B",,,0,0,2025,"0.72","1.38","-0.03","3.35",,,,0,1,"Bot",,,,,,,-8.212392255151007,-137.40009149841092,-4.741347428670532,11.013003629540428,33.65830881360337,-13.845372473844913,"3.27","1.54",,,,"94.4",,"6.5",778338,665966,671213,692225,608324,596115,680776,678882,677800,"53.99",,,,,,,,5,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",,"0.003","0.041",,,,"-0.041",,0,0,0.548,0.548,26,25,26,26,1,0,5,1,6,2,"1.2","0.72","-0.72","31.0",,,,,
